,linkshere
803,D.I.C.E. Award for Game of the Year
804,11th Annual Interactive Achievement Awards
805,User talk:TravisRamirezJ
806,Draft:Jayden Robinson
807,D.I.C.E. Award for Adventure Game of the Year
808,Wikipedia:Featured article candidates/Donkey Kong Country/archive1
809,User:Interstate 64/sandbox
810,Wikipedia:Featured article candidates/Featured log/August 2022
811,Wikipedia:Articles for deletion/Log/2022 September 16
812,Wikipedia:Articles for deletion/Super galaxy (2nd nomination)
813,Draft:Magikoopa
814,Wikipedia:Redirects for discussion/Log/2022 September 29
815,User talk:Yoshiman6464/Archive 4
